Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
11,93730,93779.3,93796.8,93773.4,92840
12,94010,94000.3,94019,93996.1,93060.1
1,94280,94221.2,94241.2,94218.9,93280.2
2,94480,94442.1,94463.4,94441.6,93500.2
3,94690,94663.1,94685.7,94664.4,93720.3
4,94940,94884,94907.9,94887.1,93940.4
5,95110,95104.9,95130.1,95109.9,94160.5
6,95330,95325.8,95352.3,95332.6,94380.5
7,95500,95546.8,95574.5,95555.4,94600.6
8,95740,95767.7,95796.7,95778.1,94820.7
9,95950,95988.6,96018.9,96000.9,95040.8
10,96180,96209.5,96241.1,96223.6,95260.8
11,96430,96430.5,96463.3,96446.4,95480.9
12,96720,96651.4,96685.5,96669.1,95701
1,97100,97086.4,97104.7,97076.3,96141.1
2,97330,97308,97326.2,97298.7,96361.2
3,97540,97529.6,97547.7,97521.2,96581.3
4,97750,97751.2,97769.2,97743.6,96801.4
5,97940,97972.7,97990.7,97966,97021.4
6,98180,98194.3,98212.2,98188.4,97241.5
7,98410,98415.9,98433.7,98410.8,97461.6
8,98630,98637.4,98655.2,98633.3,97681.7
9,98810,98859,98876.7,98855.7,97901.7
10,99080,99080.6,99098.2,99078.1,98121.8
11,99280,99302.1,99319.7,99300.5,98341.9
12,99500,99523.7,99541.2,99523,98561.9
1,99780,99745.3,99762.7,99745.4,98782
2,100000,99966.8,99984.3,99967.8,99002.1
3,100190,100188,100206,100190,99222.2
4,100470,100410,100427,100413,99442.2
5,100640,100632,100649,100635,99662.3
6,100830,100853,100870,100857,99882.4
7,101070,101075,101092,101080,100102
8,101330,101296,101313,101302,100323
9,101470,101518,101535,101525,100543
10,101720,101739,101756,101747,100763
11,101970,101961,101978,101970,100983
12,102200,102183,102199,102192,101203
1,102650,102606,102620,102592,101643
2,102850,102827,102841,102814,101863
3,103030,103048,103062,103036,102083
4,103240,103269,103283,103258,102303
5,103450,103490,103504,103480,102523
6,103690,103711,103724,103702,102743
7,103900,103932,103945,103924,102963
8,104160,104153,104166,104146,103184
9,104350,104374,104387,104368,103404
10,104550,104595,104608,104589,103624
11,104830,104816,104829,104811,103844
12,105030,105037,105050,105033,104064
1,105290,105258,105271,105255,104284
2,105490,105479,105492,105477,104504
3,105700,105700,105713,105699,104724
4,105930,105921,105934,105921,104944
5,106130,106142,106154,106143,105164
6,106350,106363,106375,106365,105384
7,106550,106584,106596,106586,105604
8,106820,106805,106817,106808,105824
9,106990,107026,107038,107030,106044
10,107260,107247,107259,107252,106265
11,107470,107468,107480,107474,106485
12,107750,107689,107701,107696,106705
1,108140,108108,108124,108090,107145
2,108330,108329,108344,108313,107365
3,108540,108550,108565,108535,107585
4,108740,108771,108785,108757,107805
5,108950,108992,109005,108979,108025
6,109180,109212,109226,109201,108245
7,109410,109433,109446,109423,108465
8,109650,109654,109667,109645,108685
9,109820,109875,109887,109867,108905
10,110060,110096,110107,110089,109126
11,110320,110317,110328,110311,109346
12,110570,110538,110548,110533,109566
1,110760,110759,110769,110755,109786
2,111000,110979,110989,110977,110006
3,111200,111200,111210,111199,110226
4,111490,111421,111430,111421,110446
5,111670,111642,111650,111643,110666
6,111850,111863,111871,111866,110886
7,112070,112084,112091,112088,111106
8,112300,112305,112312,112310,111326
9,112460,112525,112532,112532,111546
10,112710,112746,112752,112754,111766
11,112970,112967,112973,112976,111986
12,113270,113188,113193,113198,112207
1,113690,113620,113631,113607,112647
2,113890,113841,113852,113830,112867
3,114070,114062,114072,114052,113087
4,114260,114283,114292,114274,113307
5,114470,114504,114513,114496,113527
6,114720,114725,114733,114718,113747
7,114940,114946,114953,114941,113967
8,115170,115167,115174,115163,114187
9,115310,115389,115394,115385,114407
10,115560,115610,115614,115607,114627
11,115810,115831,115835,115830,114847
12,116050,116052,116055,116052,115068
1,116300,116273,116276,116274,115288
2,116520,116494,116496,116496,115508
3,116730,116715,116716,116718,115728
4,116980,116936,116937,116941,115948
5,117170,117157,117157,117163,116168
6,117360,117378,117377,117385,116388
7,117610,117599,117598,117607,116608
8,117850,117820,117818,117830,116828
9,117980,118041,118038,118052,117048
10,118220,118262,118259,118274,117268
11,118490,118483,118479,118496,117488
12,118760,118704,118700,118719,117708
1,119150,119132,119139,119119,118149
2,119400,119353,119359,119341,118369
3,119580,119573,119580,119563,118589
4,119780,119794,119800,119785,118809
5,119990,120015,120020,120007,119029
6,120220,120236,120241,120229,119249
7,120450,120457,120461,120451,119469
8,120670,120678,120681,120672,119689
9,120840,120899,120902,120894,119909
10,121090,121120,121122,121116,120129
11,121330,121341,121342,121338,120349
12,121590,121562,121563,121560,120569
1,121780,121782,121783,121782,120789
2,122020,122003,122003,122004,121010
3,122230,122224,122224,122226,121230
4,122490,122445,122444,122448,121450
5,122690,122666,122664,122670,121670
6,122890,122887,122885,122892,121890
7,123090,123108,123105,123114,122110
8,123290,123329,123325,123336,122330
9,123530,123550,123546,123558,122550
10,123750,123771,123766,123780,122770
11,124010,123991,123986,124002,122990
12,124250,124212,124207,124224,123210
1,124710,124644,124645,124625,123650
2,124910,124864,124865,124847,123870
3,125100,125085,125085,125069,124091
4,125280,125305,125305,125290,124311
5,125510,125525,125526,125512,124531
6,125720,125745,125746,125734,124751
7,125960,125965,125966,125956,124971
8,126160,126185,126186,126178,125191
9,126380,126405,126407,126400,125411
10,126620,126625,126627,126622,125631
11,126840,126845,126847,126843,125851
12,127060,127065,127067,127065,126071
1,127320,127285,127288,127287,126291
2,127530,127505,127508,127509,126511
3,127720,127725,127728,127731,126731
4,127980,127945,127948,127953,126952
5,128170,128165,128169,128175,127172
6,128360,128385,128389,128397,127392
7,128560,128605,128609,128618,127612
8,128800,128826,128829,128840,127832
9,129030,129046,129050,129062,128052
10,129220,129266,129270,129284,128272
11,129540,129486,129490,129506,128492
12,129750,129706,129710,129728,128712
1,130180,130136,130150,130131,129152
2,130380,130357,130370,130352,129372
3,130580,130579,130590,130574,129592
4,130800,130800,130810,130796,129812
5,130980,131021,131031,131017,130033
6,131210,131243,131251,131239,130253
7,131460,131464,131471,131461,130473
8,131660,131685,131691,131683,130693
9,131880,131906,131912,131904,130913
10,132130,132128,132132,132126,131133
11,132360,132349,132352,132348,131353
12,132580,132570,132572,132570,131573
1,132840,132792,132793,132791,131793
2,133030,133013,133013,133013,132013
3,133220,133234,133233,133235,132233
4,133450,133455,133453,133456,132453
5,133660,133677,133674,133678,132673
6,133840,133898,133894,133900,132894
7,134060,134119,134114,134122,133114
8,134320,134341,134334,134343,133334
9,134570,134562,134555,134565,133554
10,134790,134783,134775,134787,133774
11,135050,135004,134995,135009,133994
12,135300,135226,135215,135230,134214
1,135680,135645,135651,135623,134654
2,135900,135866,135871,135846,134874
3,136080,136086,136091,136068,135094
4,136260,136307,136311,136290,135314
5,136470,136527,136532,136512,135534
6,136700,136748,136752,136734,135754
7,136930,136968,136972,136956,135975
8,137170,137189,137192,137179,136195
9,137400,137409,137412,137401,136415
10,137650,137630,137632,137623,136635
11,137850,137850,137852,137845,136855
