Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
10,32700,32695.6,32684,32688.1,31332.5
11,32860,32915.5,32904.7,32908.9,31547.9
12,33110,33135.4,33125.4,33129.6,31763.3
1,33360,33355.3,33346.1,33350.4,31978.7
2,33550,33575.2,33566.8,33571.1,32194.1
3,33810,33795.1,33787.4,33791.9,32409.5
4,34020,34015,34008.1,34012.7,32624.9
5,34260,34234.9,34228.8,34233.4,32840.3
6,34440,34454.8,34449.5,34454.2,33055.6
7,34690,34674.7,34670.2,34675,33271
8,34920,34894.6,34890.9,34895.7,33486.4
9,35070,35114.5,35111.5,35116.5,33701.8
10,35370,35334.4,35332.2,35337.3,33917.2
11,35580,35554.3,35552.9,35558,34132.6
12,35760,35774.2,35773.6,35778.8,34348
1,36190,36221.3,36212.8,36210.7,34778.8
2,36430,36441.6,36433.5,36431.4,34994.2
3,36610,36661.8,36654.2,36652,35209.6
4,36860,36882.1,36874.8,36872.6,35425
5,37080,37102.3,37095.5,37093.2,35640.4
6,37300,37322.6,37316.2,37313.9,35855.7
7,37550,37542.8,37536.8,37534.5,36071.1
8,37740,37763.1,37757.5,37755.1,36286.5
9,37990,37983.3,37978.2,37975.7,36501.9
10,38150,38203.6,38198.8,38196.4,36717.3
11,38350,38423.8,38419.5,38417,36932.7
12,38610,38644.1,38640.2,38637.6,37148.1
1,38930,38864.3,38860.8,38858.2,37363.5
2,39120,39084.6,39081.5,39078.9,37578.9
3,39320,39304.8,39302.2,39299.5,37794.3
4,39540,39525.1,39522.9,39520.1,38009.7
5,39760,39745.4,39743.5,39740.7,38225.1
6,39970,39965.6,39964.2,39961.3,38440.4
7,40210,40185.9,40184.9,40182,38655.8
8,40490,40406.1,40405.5,40402.6,38871.2
9,40600,40626.4,40626.2,40623.2,39086.6
10,40850,40846.6,40846.9,40843.8,39302
11,41050,41066.9,41067.5,41064.5,39517.4
12,41250,41287.1,41288.2,41285.1,39732.8
1,41740,41738.3,41721.4,41713.7,40163.6
2,41980,41957.1,41941.8,41934.4,40379
3,42170,42175.8,42162.2,42155,40594.4
4,42390,42394.6,42382.6,42375.7,40809.8
5,42600,42613.3,42603,42596.3,41025.1
6,42850,42832.1,42823.4,42817,41240.5
7,43060,43050.8,43043.8,43037.6,41455.9
8,43260,43269.6,43264.1,43258.3,41671.3
9,43440,43488.4,43484.5,43479,41886.7
10,43660,43707.1,43704.9,43699.6,42102.1
11,43910,43925.9,43925.3,43920.3,42317.5
12,44140,44144.6,44145.7,44140.9,42532.9
1,44400,44363.4,44366.1,44361.6,42748.3
2,44540,44582.1,44586.5,44582.2,42963.7
3,44780,44800.9,44806.9,44802.9,43179.1
4,45030,45019.7,45027.3,45023.5,43394.5
5,45220,45238.4,45247.7,45244.2,43609.8
6,45460,45457.2,45468.1,45464.9,43825.2
7,45700,45675.9,45688.5,45685.5,44040.6
8,45930,45894.7,45908.9,45906.2,44256
9,46110,46113.5,46129.3,46126.8,44471.4
10,46340,46332.2,46349.7,46347.5,44686.8
11,46550,46551,46570.1,46568.1,44902.2
12,46770,46769.7,46790.5,46788.8,45117.6
1,47250,47225.4,47229.1,47216.6,45548.4
2,47450,47446,47449.5,47437.8,45763.8
3,47630,47666.7,47669.8,47659,45979.2
4,47870,47887.4,47890.2,47880.3,46194.6
5,48070,48108.1,48110.6,48101.5,46409.9
6,48310,48328.7,48331,48322.8,46625.3
7,48540,48549.4,48551.4,48544,46840.7
8,48750,48770.1,48771.7,48765.2,47056.1
9,48980,48990.8,48992.1,48986.5,47271.5
10,49210,49211.4,49212.5,49207.7,47486.9
11,49390,49432.1,49432.9,49429,47702.3
12,49690,49652.8,49653.3,49650.2,47917.7
1,49930,49873.5,49873.6,49871.5,48133.1
2,50070,50094.1,50094,50092.7,48348.5
3,50300,50314.8,50314.4,50313.9,48563.9
4,50550,50535.5,50534.8,50535.2,48779.3
5,50750,50756.2,50755.2,50756.4,48994.6
6,50970,50976.8,50975.5,50977.7,49210
7,51210,51197.5,51195.9,51198.9,49425.4
8,51440,51418.2,51416.3,51420.1,49640.8
9,51620,51638.9,51636.7,51641.4,49856.2
10,51890,51859.5,51857.1,51862.6,50071.6
11,52090,52080.2,52077.5,52083.9,50287
12,52300,52300.9,52297.8,52305.1,50502.4
1,52750,52755.8,52748.7,52755.8,50933.2
2,53010,52976.5,52969.4,52976.4,51148.6
3,53180,53197.3,53190.1,53197.1,51364
4,53410,53418,53410.8,53417.7,51579.3
5,53610,53638.8,53631.5,53638.4,51794.7
6,53880,53859.5,53852.1,53859.1,52010.1
7,54100,54080.3,54072.8,54079.7,52225.5
8,54300,54301,54293.5,54300.4,52440.9
9,54500,54521.7,54514.2,54521,52656.3
10,54710,54742.5,54734.9,54741.7,52871.7
11,54940,54963.2,54955.5,54962.3,53087.1
12,55170,55184,55176.2,55183,53302.5
1,55450,55404.7,55396.9,55403.7,53517.9
2,55610,55625.5,55617.6,55624.3,53733.3
3,55830,55846.2,55838.3,55845,53948.7
4,56070,56067,56058.9,56065.6,54164.1
5,56280,56287.7,56279.6,56286.3,54379.4
6,56510,56508.5,56500.3,56506.9,54594.8
7,56750,56729.2,56721,56727.6,54810.2
8,56990,56950,56941.7,56948.3,55025.6
9,57160,57170.7,57162.3,57168.9,55241
10,57390,57391.5,57383,57389.6,55456.4
11,57610,57612.2,57603.7,57610.2,55671.8
12,57830,57833,57824.4,57830.9,55887.2
1,58270,58265.2,58251,58244.6,56318
2,58460,58484,58471.2,58464.6,56533.4
3,58650,58702.7,58691.5,58684.5,56748.8
4,58890,58921.4,58911.7,58904.4,56964.1
5,59090,59140.1,59132,59124.3,57179.5
6,59360,59358.8,59352.2,59344.3,57394.9
7,59560,59577.6,59572.5,59564.2,57610.3
8,59780,59796.3,59792.7,59784.1,57825.7
9,59980,60015,60013,60004,58041.1
10,60230,60233.7,60233.3,60223.9,58256.5
11,60460,60452.5,60453.5,60443.9,58471.9
12,60670,60671.2,60673.8,60663.8,58687.3
1,60950,60889.9,60894,60883.7,58902.7
2,61110,61108.6,61114.3,61103.6,59118.1
3,61340,61327.3,61334.5,61323.6,59333.5
4,61540,61546.1,61554.8,61543.5,59548.8
5,61750,61764.8,61775,61763.4,59764.2
6,61980,61983.5,61995.3,61983.3,59979.6
7,62200,62202.2,62215.6,62203.2,60195
8,62450,62421,62435.8,62423.2,60410.4
9,62640,62639.7,62656.1,62643.1,60625.8
10,62850,62858.4,62876.3,62863,60841.2
11,63080,63077.1,63096.6,63082.9,61056.6
12,63280,63295.8,63316.8,63302.9,61272
1,63770,63744.8,63747.2,63730.9,61702.8
2,63980,63964.5,63967.1,63951.6,61918.2
3,64160,64184.1,64187.1,64172.4,62133.6
4,64390,64403.8,64407.1,64393.1,62348.9
5,64590,64623.5,64627.1,64613.9,62564.3
6,64840,64843.2,64847.1,64834.7,62779.7
7,65040,65062.9,65067,65055.4,62995.1
8,65260,65282.5,65287,65276.2,63210.5
9,65490,65502.2,65507,65496.9,63425.9
10,65690,65721.9,65727,65717.7,63641.3
11,65910,65941.6,65947,65938.4,63856.7
12,66130,66161.3,66166.9,66159.2,64072.1
1,66430,66380.9,66386.9,66380,64287.5
2,66630,66600.6,66606.9,66600.7,64502.9
